file,n_frames,hand_frames,adult_frames,max_ratio,mean_ratio,edge_frac,max_motion,pred,err
2026-07-01_08-19-10.mp4,12,0,0,0.0,0.0,0.0,50.20318603515625,0,
2026-07-05_15-25-22.mp4,12,0,0,0.0,0.0,0.0,17.497028350830078,0,
2026-07-04_07-11-53.mp4,12,0,0,0.0,0.0,0.0,40.24534225463867,0,
2026-07-07_11-25-41.mp4,12,0,0,0.0,0.0,0.0,12.533241271972656,0,
2026-07-19_00-24-14.mp4,12,2,1,0.2276117223913137,0.19849175382669831,0.0,16.065502166748047,1,
2026-07-23_12-32-19.mp4,12,0,0,0.0,0.0,0.0,22.564184188842773,0,
2026-07-15_23-39-03.mp4,12,1,0,0.16228768110237102,0.16228768110237102,0.0,25.29457664489746,0,
2026-07-11_15-50-16.mp4,12,1,0,0.12294944302974604,0.12294944302974604,0.0,29.81173324584961,0,
2026-07-19_12-37-47.mp4,12,0,0,0.0,0.0,0.0,197.3954315185547,0,
2026-07-23_19-23-06.mp4,12,2,0,0.1558902107919486,0.15412690782796062,0.0,65.57251739501953,0,
2026-07-23_20-49-15.mp4,12,0,0,0.0,0.0,0.0,28.466176986694336,0,
2026-07-01_12-08-45.mp4,12,3,3,0.6876735941010531,0.5401229039062292,0.0,85.90998840332031,1,
2026-07-06_19-08-59.mp4,12,0,0,0.0,0.0,0.0,15.416574478149414,0,
2026-07-23_16-31-41.mp4,12,0,0,0.0,0.0,0.0,19.342187881469727,0,
2026-07-12_22-04-13.mp4,12,0,0,0.0,0.0,0.0,35.008792877197266,0,
2026-07-15_23-40-15.mp4,12,0,0,0.0,0.0,0.0,28.24898910522461,0,
2026-06-30_14-53-15.mp4,12,0,0,0.0,0.0,0.0,18.468198776245117,0,
2026-07-11_22-54-11.mp4,12,0,0,0.0,0.0,0.0,61.41179656982422,0,
2026-07-09_20-04-21.mp4,12,2,2,0.24939654081393148,0.22027242696037685,0.0,21.462316513061523,1,
2026-07-25_19-39-22.mp4,12,0,0,0.0,0.0,0.0,49.78691864013672,0,
2026-07-25_17-58-35.mp4,12,0,0,0.0,0.0,0.0,28.827144622802734,0,
2026-07-13_14-18-41.mp4,12,3,3,0.3522624013943775,0.27806503515222075,0.0,23.908700942993164,1,
2026-07-23_17-04-34.mp4,12,0,0,0.0,0.0,0.0,12.486090660095215,0,
2026-07-01_12-28-39.mp4,12,3,2,0.1852847334937008,0.17079426385277555,0.0,15.313358306884766,1,
2026-07-22_22-36-10.mp4,12,0,0,0.0,0.0,0.0,35.54145050048828,0,
2026-07-04_09-54-22.mp4,12,0,0,0.0,0.0,0.0,30.08002471923828,0,
2026-07-23_17-05-10.mp4,12,0,0,0.0,0.0,0.0,25.437286376953125,0,
2026-07-24_04-33-41.mp4,12,0,0,0.0,0.0,0.0,20.8828125,0,
2026-07-09_22-15-14.mp4,12,0,0,0.0,0.0,0.0,23.87233543395996,0,
2026-07-10_14-09-38.mp4,12,0,0,0.0,0.0,0.0,9.322181701660156,0,
2026-07-05_19-52-23.mp4,12,0,0,0.0,0.0,0.0,36.53780746459961,0,
2026-07-24_09-01-26.mp4,12,0,0,0.0,0.0,0.0,48.98909378051758,0,
2026-07-15_19-30-24.mp4,12,0,0,0.0,0.0,0.0,85.46268463134766,0,
2026-07-09_21-29-38.mp4,12,1,0,0.12493359538018887,0.12493359538018887,0.0,25.55698585510254,0,
2026-07-05_04-52-49.mp4,12,0,0,0.0,0.0,0.0,31.70845603942871,0,
2026-07-15_23-41-03.mp4,12,2,0,0.11973676002001238,0.1012442181515189,0.0,23.12506103515625,0,
2026-07-16_07-56-34.mp4,12,0,0,0.0,0.0,0.0,28.60027503967285,0,
2026-07-10_17-03-04.mp4,12,0,0,0.0,0.0,0.0,148.3721466064453,0,
2026-07-10_22-14-54.mp4,12,1,1,0.3093212287715116,0.3093212287715116,0.0,133.0983123779297,1,
2026-07-17_13-26-40.mp4,12,0,0,0.0,0.0,0.0,14.59194278717041,0,
2026-07-15_23-39-15.mp4,12,1,0,0.12782913763130183,0.12782913763130183,0.0,24.9389705657959,0,
2026-07-15_20-23-53.mp4,12,0,0,0.0,0.0,0.0,22.253217697143555,0,
2026-07-17_16-46-18.mp4,12,0,0,0.0,0.0,0.0,47.45165252685547,0,
2026-07-12_18-06-26.mp4,12,0,0,0.0,0.0,0.0,46.06387710571289,0,
2026-07-20_04-55-39.mp4,12,2,2,0.4087076577919173,0.3993646216717276,0.0,16.1627140045166,1,
2026-06-30_15-41-40.mp4,12,7,7,0.3273206315055011,0.268832648344746,0.7142857142857143,35.21342086791992,1,
2026-07-17_02-48-29.mp4,12,0,0,0.0,0.0,0.0,20.828676223754883,0,
2026-07-17_13-17-10.mp4,12,0,0,0.0,0.0,0.0,13.283731460571289,0,
2026-07-08_14-54-00.mp4,12,1,1,0.23998979847938112,0.23998979847938112,1.0,34.73324203491211,1,
2026-07-05_04-19-56.mp4,12,0,0,0.0,0.0,0.0,27.8123779296875,0,
2026-07-09_04-02-19.mp4,12,0,0,0.0,0.0,0.0,59.45698547363281,0,
2026-07-05_04-57-31.mp4,12,0,0,0.0,0.0,0.0,60.372886657714844,0,
2026-06-30_22-11-51.mp4,12,0,0,0.0,0.0,0.0,152.55645751953125,0,
2026-07-26_04-40-17.mp4,12,0,0,0.0,0.0,0.0,44.327388763427734,0,
2026-07-16_02-32-08.mp4,12,0,0,0.0,0.0,0.0,24.768136978149414,0,
2026-07-04_15-02-17.mp4,12,0,0,0.0,0.0,0.0,35.32423400878906,0,
2026-07-12_06-41-45.mp4,12,0,0,0.0,0.0,0.0,57.594024658203125,0,
2026-06-30_07-55-21.mp4,12,0,0,0.0,0.0,0.0,107.46727752685547,0,
2026-07-05_08-24-04.mp4,12,0,0,0.0,0.0,0.0,99.00138092041016,0,
2026-07-19_18-40-33.mp4,12,0,0,0.0,0.0,0.0,71.11648559570312,0,
2026-07-05_20-03-40.mp4,12,0,0,0.0,0.0,0.0,21.29007339477539,0,
2026-07-13_02-09-27.mp4,12,0,0,0.0,0.0,0.0,58.44702911376953,0,
2026-07-06_16-24-59.mp4,12,0,0,0.0,0.0,0.0,56.4346809387207,0,
2026-07-09_17-21-46.mp4,12,0,0,0.0,0.0,0.0,50.31853485107422,0,
2026-07-25_18-04-53.mp4,12,0,0,0.0,0.0,0.0,39.634559631347656,0,
2026-07-25_03-51-44.mp4,12,3,1,0.32968277388181993,0.18165174467472114,0.0,21.234743118286133,1,
2026-07-02_21-44-45.mp4,12,1,1,0.3361434252649632,0.3361434252649632,0.0,55.59724426269531,1,
2026-07-03_15-52-29.mp4,12,0,0,0.0,0.0,0.0,21.459314346313477,0,
2026-07-13_07-11-38.mp4,12,0,0,0.0,0.0,0.0,96.72420501708984,0,
2026-07-17_13-26-04.mp4,12,0,0,0.0,0.0,0.0,18.43388557434082,0,
2026-07-06_11-09-11.mp4,12,0,0,0.0,0.0,0.0,89.24942016601562,0,
2026-07-12_01-16-13.mp4,12,0,0,0.0,0.0,0.0,15.746445655822754,0,
2026-07-19_22-41-43.mp4,12,0,0,0.0,0.0,0.0,14.73606014251709,0,
2026-06-30_18-30-25.mp4,12,2,2,0.18530254686062397,0.18202810766661012,0.0,61.578739166259766,1,
2026-07-10_16-27-25.mp4,12,0,0,0.0,0.0,0.0,109.75450134277344,0,
2026-07-21_13-04-06.mp4,12,0,0,0.0,0.0,0.0,56.9245719909668,0,
2026-07-25_17-45-05.mp4,12,0,0,0.0,0.0,0.0,44.94184875488281,0,
2026-07-11_01-16-17.mp4,12,0,0,0.0,0.0,0.0,17.291635513305664,0,
2026-07-23_20-08-35.mp4,12,0,0,0.0,0.0,0.0,45.67671585083008,0,
2026-07-01_12-08-09.mp4,12,2,2,0.21117898602539703,0.1770582477943138,0.0,15.870894432067871,1,
2026-07-15_18-56-24.mp4,12,0,0,0.0,0.0,0.0,67.03299713134766,0,
2026-07-07_02-07-58.mp4,12,0,0,0.0,0.0,0.0,27.29788589477539,0,
2026-07-17_05-00-16.mp4,12,0,0,0.0,0.0,0.0,25.91063117980957,0,
2026-07-10_14-17-13.mp4,12,0,0,0.0,0.0,0.0,10.270587921142578,0,
2026-07-25_18-10-59.mp4,12,0,0,0.0,0.0,0.0,40.2553596496582,0,
2026-07-08_00-53-53.mp4,12,0,0,0.0,0.0,0.0,28.97981071472168,0,
2026-07-03_06-38-35.mp4,12,0,0,0.0,0.0,0.0,28.899539947509766,0,
2026-07-15_08-06-44.mp4,12,0,0,0.0,0.0,0.0,16.54681396484375,0,
2026-07-05_05-56-17.mp4,12,0,0,0.0,0.0,0.0,20.8030948638916,0,
2026-07-25_04-53-07.mp4,12,0,0,0.0,0.0,0.0,30.677236557006836,0,
2026-07-09_21-35-32.mp4,12,0,0,0.0,0.0,0.0,16.254688262939453,0,
2026-07-26_08-11-22.mp4,12,0,0,0.0,0.0,0.0,43.344425201416016,0,
2026-07-17_13-02-23.mp4,12,0,0,0.0,0.0,0.0,12.901593208312988,0,
2026-07-01_21-04-28.mp4,12,0,0,0.0,0.0,0.0,43.054351806640625,0,
2026-07-22_04-05-39.mp4,12,0,0,0.0,0.0,0.0,21.58351707458496,0,
2026-07-24_10-51-49.mp4,12,0,0,0.0,0.0,0.0,21.018779754638672,0,
2026-07-24_02-50-18.mp4,12,0,0,0.0,0.0,0.0,16.542280197143555,0,
2026-07-04_16-57-06.mp4,12,0,0,0.0,0.0,0.0,64.25367736816406,0,
2026-07-10_14-09-14.mp4,12,0,0,0.0,0.0,0.0,7.5820159912109375,0,
2026-07-14_04-55-13.mp4,12,0,0,0.0,0.0,0.0,22.08002471923828,0,
2026-07-09_17-18-52.mp4,12,0,0,0.0,0.0,0.0,55.81409454345703,0,
2026-07-04_12-47-15.mp4,12,0,0,0.0,0.0,0.0,37.29408645629883,0,
2026-07-04_14-48-12.mp4,12,2,0,0.16845048758352338,0.16001689023145932,0.0,39.89567947387695,0,
2026-07-25_10-50-40.mp4,12,0,0,0.0,0.0,0.0,39.3412971496582,0,
2026-07-05_05-26-33.mp4,12,0,0,0.0,0.0,0.0,33.67879867553711,0,
2026-07-20_08-12-04.mp4,12,0,0,0.0,0.0,0.0,39.84748840332031,0,
2026-07-19_00-24-50.mp4,12,1,1,0.19043462252901577,0.19043462252901577,1.0,19.765348434448242,1,
2026-07-23_16-56-22.mp4,12,3,3,0.419837566309913,0.3645855559689339,1.0,42.391300201416016,1,
2026-07-15_18-25-49.mp4,12,0,0,0.0,0.0,0.0,18.06066131591797,0,
2026-07-23_17-02-34.mp4,12,0,0,0.0,0.0,0.0,26.945955276489258,0,
2026-07-04_05-35-46.mp4,12,0,0,0.0,0.0,0.0,40.587345123291016,0,
2026-07-23_18-01-33.mp4,12,0,0,0.0,0.0,0.0,20.218442916870117,0,
2026-07-05_19-56-59.mp4,12,1,0,0.10431400817348603,0.10431400817348603,0.0,23.90719985961914,0,
2026-07-10_02-10-09.mp4,12,0,0,0.0,0.0,0.0,19.750551223754883,0,
2026-07-22_23-16-03.mp4,12,3,4,0.34892585217101973,0.2646014366820063,0.0,24.971967697143555,1,
2026-07-13_20-39-06.mp4,12,0,0,0.0,0.0,0.0,45.84316635131836,0,
2026-07-14_05-45-44.mp4,12,0,0,0.0,0.0,0.0,119.41372680664062,0,
2026-07-03_23-01-04.mp4,12,0,0,0.0,0.0,0.0,44.95021438598633,0,
2026-07-01_18-00-47.mp4,12,0,0,0.0,0.0,0.0,70.0084228515625,0,
2026-07-01_12-03-21.mp4,12,1,1,0.26626217143946823,0.26626217143946823,0.0,58.085601806640625,1,
2026-07-25_22-57-14.mp4,12,0,0,0.0,0.0,0.0,46.73189163208008,0,
2026-07-13_18-26-25.mp4,12,1,1,0.29523230050282995,0.29523230050282995,0.0,20.82889175415039,1,
2026-07-07_22-35-30.mp4,12,1,0,0.16271909295860568,0.16271909295860568,0.0,60.40336990356445,0,
2026-07-18_17-52-36.mp4,12,0,0,0.0,0.0,0.0,12.833915710449219,0,
2026-07-25_08-34-17.mp4,12,0,0,0.0,0.0,0.0,69.86651611328125,0,
2026-07-23_17-08-34.mp4,12,0,0,0.0,0.0,0.0,17.9388484954834,0,
2026-07-06_19-08-35.mp4,12,0,0,0.0,0.0,0.0,22.315196990966797,0,
2026-07-26_00-14-01.mp4,12,0,0,0.0,0.0,0.0,60.054351806640625,0,
2026-07-08_00-07-29.mp4,12,0,0,0.0,0.0,0.0,45.02052688598633,0,
2026-07-22_23-22-15.mp4,12,0,0,0.0,0.0,0.0,26.478675842285156,0,
2026-07-24_03-45-41.mp4,12,0,0,0.0,0.0,0.0,32.44025802612305,0,
2026-07-08_17-02-59.mp4,12,0,0,0.0,0.0,0.0,25.451133728027344,0,
2026-07-05_13-30-01.mp4,12,0,0,0.0,0.0,0.0,28.245588302612305,0,
2026-07-24_19-30-31.mp4,12,0,0,0.0,0.0,0.0,42.31470489501953,0,
2026-07-22_22-34-58.mp4,12,0,0,0.0,0.0,0.0,23.952482223510742,0,
2026-07-24_07-29-45.mp4,12,0,0,0.0,0.0,0.0,19.984222412109375,0,
2026-07-16_02-32-20.mp4,12,0,0,0.0,0.0,0.0,30.933916091918945,0,
2026-07-24_09-47-31.mp4,12,0,0,0.0,0.0,0.0,26.799663543701172,0,
2026-07-14_06-17-55.mp4,12,0,0,0.0,0.0,0.0,34.46265411376953,0,
2026-07-05_18-19-48.mp4,12,3,3,0.2553669713996053,0.23035209522383346,0.6666666666666666,116.0753402709961,1,
2026-07-18_10-02-23.mp4,12,0,0,0.0,0.0,0.0,37.741851806640625,0,
2026-07-15_17-44-49.mp4,12,0,0,0.0,0.0,0.0,13.282475471496582,0,
2026-07-15_21-43-38.mp4,12,1,1,0.23092195498214552,0.23092195498214552,1.0,17.878461837768555,1,
2026-07-22_00-27-53.mp4,12,0,0,0.0,0.0,0.0,69.26617431640625,0,
2026-07-23_17-11-10.mp4,12,0,0,0.0,0.0,0.0,82.30352020263672,0,
2026-07-12_17-19-36.mp4,12,2,1,0.35175111357691524,0.2597369016636523,1.0,42.79865264892578,1,
2026-07-01_18-00-23.mp4,12,0,0,0.0,0.0,0.0,21.182811737060547,0,
2026-07-11_18-51-03.mp4,12,0,0,0.0,0.0,0.0,16.7969970703125,0,
2026-07-17_13-25-04.mp4,12,0,0,0.0,0.0,0.0,10.945588111877441,0,
2026-07-12_02-06-12.mp4,12,0,0,0.0,0.0,0.0,17.22472381591797,0,
2026-07-10_14-17-37.mp4,12,0,0,0.0,0.0,0.0,9.352910995483398,0,
2026-07-05_04-54-49.mp4,12,0,0,0.0,0.0,0.0,38.97827911376953,0,
2026-07-22_15-18-37.mp4,12,0,0,0.0,0.0,0.0,75.82263946533203,0,
2026-06-30_12-46-07.mp4,12,1,1,0.28639885151147587,0.28639885151147587,0.0,36.718257904052734,1,
2026-07-15_15-02-20.mp4,12,0,0,0.0,0.0,0.0,205.93199157714844,0,
2026-07-13_13-35-11.mp4,12,0,0,0.0,0.0,0.0,28.935815811157227,0,
2026-07-23_17-58-18.mp4,12,1,1,0.24823774212987615,0.24823774212987615,0.0,52.45370864868164,1,
2026-07-17_13-16-58.mp4,12,1,0,0.10075554144262086,0.10075554144262086,0.0,10.744791984558105,0,
2026-07-16_15-54-21.mp4,12,2,2,0.2290674921452799,0.21996105696289395,1.0,59.88630676269531,1,
2026-07-09_20-07-09.mp4,12,0,0,0.0,0.0,0.0,10.794577598571777,0,
2026-07-03_10-56-44.mp4,12,0,0,0.0,0.0,0.0,142.09010314941406,0,
2026-07-11_22-51-01.mp4,12,0,0,0.0,0.0,0.0,154.8069610595703,0,
2026-07-05_10-30-19.mp4,12,0,0,0.0,0.0,0.0,18.763357162475586,0,
2026-07-09_20-05-09.mp4,12,0,0,0.0,0.0,0.0,92.18014526367188,0,
2026-07-01_18-00-59.mp4,12,0,0,0.0,0.0,0.0,70.60202026367188,0,
2026-07-19_03-59-48.mp4,12,0,0,0.0,0.0,0.0,55.45698547363281,0,
2026-07-13_01-43-27.mp4,12,0,0,0.0,0.0,0.0,25.298315048217773,0,
2026-07-01_12-03-57.mp4,12,0,0,0.0,0.0,0.0,22.43109703063965,0,
2026-07-21_08-33-09.mp4,12,0,0,0.0,0.0,0.0,16.750673294067383,0,
2026-07-26_02-40-00.mp4,12,0,0,0.0,0.0,0.0,20.391483306884766,0,
2026-07-22_22-43-52.mp4,12,0,0,0.0,0.0,0.0,28.60511589050293,0,
2026-07-20_04-27-39.mp4,12,1,1,0.3577355150289119,0.3577355150289119,0.0,10.247763633728027,0,
2026-07-25_20-24-58.mp4,12,0,0,0.0,0.0,0.0,23.836183547973633,0,
2026-07-11_22-46-02.mp4,12,0,0,0.0,0.0,0.0,126.89969635009766,0,
2026-07-05_05-56-05.mp4,12,0,0,0.0,0.0,0.0,48.44387435913086,0,
2026-07-01_00-37-04.mp4,12,0,0,0.0,0.0,0.0,54.546539306640625,0,
2026-07-02_07-12-32.mp4,12,0,0,0.0,0.0,0.0,9.922794342041016,0,
2026-07-08_00-54-17.mp4,12,0,0,0.0,0.0,0.0,115.56792449951172,0,
2026-07-04_06-53-54.mp4,12,0,0,0.0,0.0,0.0,15.156648635864258,0,
2026-07-24_09-05-02.mp4,12,0,0,0.0,0.0,0.0,34.68082046508789,0,
2026-07-12_18-42-47.mp4,12,0,0,0.0,0.0,0.0,24.176225662231445,0,
2026-07-23_16-03-35.mp4,12,1,1,0.22435175420463985,0.22435175420463985,0.0,21.666696548461914,1,
2026-07-23_17-07-22.mp4,12,0,0,0.0,0.0,0.0,14.710538864135742,0,
2026-07-16_22-12-50.mp4,12,0,0,0.0,0.0,0.0,23.071353912353516,0,
2026-07-05_18-29-24.mp4,12,0,0,0.0,0.0,0.0,19.191728591918945,0,
2026-07-05_09-25-57.mp4,12,0,0,0.0,0.0,0.0,23.045005798339844,0,
2026-07-08_23-16-22.mp4,12,0,0,0.0,0.0,0.0,25.62156867980957,0,
2026-07-22_22-35-10.mp4,12,1,1,0.1926051091008298,0.1926051091008298,1.0,23.362194061279297,1,
2026-07-13_07-20-43.mp4,12,0,0,0.0,0.0,0.0,137.10910034179688,0,
2026-07-09_06-37-59.mp4,12,0,0,0.0,0.0,0.0,77.64237213134766,0,
2026-07-01_00-36-54.mp4,12,1,0,0.14682137713366888,0.14682137713366888,0.0,67.17919921875,0,
2026-07-25_19-45-52.mp4,12,0,0,0.0,0.0,0.0,58.15196228027344,0,
2026-07-23_16-14-53.mp4,12,0,0,0.0,0.0,0.0,23.802513122558594,0,
2026-07-23_17-10-22.mp4,12,0,0,0.0,0.0,0.0,19.702634811401367,0,
2026-07-25_20-20-58.mp4,12,0,0,0.0,0.0,0.0,9.526103019714355,0,
2026-07-09_21-35-44.mp4,12,0,0,0.0,0.0,0.0,18.788358688354492,0,
2026-07-06_14-35-30.mp4,12,0,0,0.0,0.0,0.0,24.353736877441406,0,
2026-07-23_20-10-22.mp4,12,0,0,0.0,0.0,0.0,12.301562309265137,0,
2026-07-10_21-41-55.mp4,12,0,0,0.0,0.0,0.0,14.89669132232666,0,
2026-07-23_16-02-35.mp4,12,0,0,0.0,0.0,0.0,40.63204574584961,0,
2026-07-20_19-34-35.mp4,12,0,0,0.0,0.0,0.0,23.608211517333984,0,
2026-07-05_15-34-28.mp4,12,0,0,0.0,0.0,0.0,25.538848876953125,0,
2026-07-09_06-37-35.mp4,12,2,0,0.11164216734527752,0.11002323385463678,0.0,75.4704360961914,0,
2026-07-15_18-26-01.mp4,12,0,0,0.0,0.0,0.0,27.83042335510254,0,
2026-07-05_22-26-07.mp4,12,0,0,0.0,0.0,0.0,14.680943489074707,0,
2026-07-03_17-23-01.mp4,12,1,0,0.13381527125583645,0.13381527125583645,0.0,52.66620635986328,0,
2026-07-23_16-32-41.mp4,12,0,0,0.0,0.0,0.0,14.830361366271973,0,
2026-07-25_20-24-46.mp4,12,0,0,0.0,0.0,0.0,53.20646286010742,0,
2026-07-26_00-08-19.mp4,12,1,1,0.18437637791555295,0.18437637791555295,0.0,18.225919723510742,1,
2026-07-04_19-03-48.mp4,12,0,0,0.0,0.0,0.0,26.982812881469727,0,
2026-07-10_15-12-19.mp4,12,1,0,0.13855548625689784,0.13855548625689784,0.0,13.77175235748291,0,
2026-07-01_21-49-46.mp4,12,0,0,0.0,0.0,0.0,8.084037780761719,0,
2026-07-04_14-45-48.mp4,12,0,0,0.0,0.0,0.0,32.28697967529297,0,
2026-07-21_06-46-04.mp4,12,0,0,0.0,0.0,0.0,11.997150421142578,0,
2026-07-17_13-26-16.mp4,12,0,0,0.0,0.0,0.0,12.581770896911621,0,
2026-07-23_23-21-56.mp4,12,1,0,0.1281108096410089,0.1281108096410089,0.0,21.24479103088379,0,
2026-07-08_01-40-22.mp4,12,0,0,0.0,0.0,0.0,40.37104797363281,0,
2026-07-17_03-27-11.mp4,12,1,1,0.20983515389911545,0.20983515389911545,0.0,28.001256942749023,1,
2026-07-24_07-29-21.mp4,12,1,0,0.14832482595906038,0.14832482595906038,0.0,12.46969985961914,0,
2026-07-17_11-53-53.mp4,12,1,1,0.31313999886025606,0.31313999886025606,0.0,24.043842315673828,1,
2026-07-07_06-58-01.mp4,12,0,0,0.0,0.0,0.0,14.344730377197266,0,
2026-07-09_21-23-26.mp4,12,0,0,0.0,0.0,0.0,12.380300521850586,0,
2026-07-11_18-06-23.mp4,12,0,0,0.0,0.0,0.0,164.17178344726562,0,
2026-07-09_13-21-13.mp4,12,2,2,0.29865155620862605,0.2526469114396225,0.5,24.96347999572754,1,
2026-07-11_17-47-11.mp4,12,6,6,0.5444457034744125,0.38946800350271626,0.8333333333333334,38.42962646484375,1,
2026-07-22_01-45-04.mp4,12,0,0,0.0,0.0,0.0,20.97193717956543,0,
2026-07-18_17-45-48.mp4,12,0,0,0.0,0.0,0.0,35.767799377441406,0,
2026-07-06_23-35-24.mp4,12,1,1,0.37853860239083265,0.37853860239083265,0.0,56.5181999206543,1,
2026-07-20_22-58-39.mp4,12,0,0,0.0,0.0,0.0,7.069301605224609,0,
2026-07-20_19-16-53.mp4,12,0,0,0.0,0.0,0.0,4.435110092163086,0,
2026-07-05_16-25-46.mp4,12,0,0,0.0,0.0,0.0,5.1583638191223145,0,
2026-07-07_05-49-56.mp4,12,0,0,0.0,0.0,0.0,3.569056272506714,0,
2026-07-13_16-10-51.mp4,12,0,0,0.0,0.0,0.0,3.1110293865203857,0,
2026-07-01_07-02-29.mp4,12,0,0,0.0,0.0,0.0,1.367248773574829,0,
2026-07-23_17-00-58.mp4,12,0,0,0.0,0.0,0.0,1.296599268913269,0,
2026-07-20_11-33-38.mp4,12,0,0,0.0,0.0,0.0,5.54721212387085,0,
2026-07-09_05-41-30.mp4,12,0,0,0.0,0.0,0.0,1.1714767217636108,0,
2026-07-18_11-12-04.mp4,12,0,0,0.0,0.0,0.0,14.836703300476074,0,
2026-07-07_00-38-53.mp4,12,0,0,0.0,0.0,0.0,6.424203395843506,0,
2026-07-13_22-42-47.mp4,12,1,1,0.18491951751017427,0.18491951751017427,0.0,15.034466743469238,1,
2026-07-11_02-10-16.mp4,12,0,0,0.0,0.0,0.0,5.464583396911621,0,
2026-07-22_06-52-31.mp4,12,0,0,0.0,0.0,0.0,0.24525122344493866,0,
2026-07-02_01-12-31.mp4,12,0,0,0.0,0.0,0.0,4.243014812469482,0,
2026-07-07_01-13-59.mp4,12,0,0,0.0,0.0,0.0,1.2856924533843994,0,
2026-07-01_09-36-18.mp4,12,0,0,0.0,0.0,0.0,4.740042686462402,0,
2026-07-03_15-09-05.mp4,12,0,0,0.0,0.0,0.0,2.51933217048645,0,
2026-07-02_02-33-28.mp4,12,0,0,0.0,0.0,0.0,4.767126083374023,0,
2026-07-11_22-47-35.mp4,12,0,0,0.0,0.0,0.0,6.230545520782471,0,
2026-07-18_11-16-28.mp4,12,0,0,0.0,0.0,0.0,9.31323528289795,0,
2026-07-02_22-56-32.mp4,12,0,0,0.0,0.0,0.0,2.1114890575408936,0,
2026-07-14_00-55-57.mp4,12,0,0,0.0,0.0,0.0,1.4303921461105347,0,
2026-07-22_20-12-55.mp4,12,0,0,0.0,0.0,0.0,5.087469577789307,0,
2026-07-19_01-53-07.mp4,12,0,0,0.0,0.0,0.0,0.9828125238418579,0,
2026-07-08_08-55-16.mp4,12,0,0,0.0,0.0,0.0,4.945128440856934,0,
2026-07-01_20-11-43.mp4,12,0,0,0.0,0.0,0.0,0.7608456015586853,0,
2026-07-13_13-28-06.mp4,12,0,0,0.0,0.0,0.0,4.6660847663879395,0,
2026-07-02_21-23-59.mp4,12,3,0,0.1275927805436204,0.10944652979686677,0.0,26.987071990966797,0,
2026-07-03_05-10-48.mp4,12,0,0,0.0,0.0,0.0,2.2809436321258545,0,
2026-07-16_17-08-35.mp4,12,0,0,0.0,0.0,0.0,0.16283701360225677,0,
2026-07-15_15-54-14.mp4,12,0,0,0.0,0.0,0.0,1.9824448823928833,0,
2026-07-02_03-33-16.mp4,12,0,0,0.0,0.0,0.0,3.543259859085083,0,
2026-07-07_17-25-13.mp4,12,0,0,0.0,0.0,0.0,8.344944953918457,0,
2026-07-07_17-26-25.mp4,12,0,0,0.0,0.0,0.0,1.2109375,0,
2026-07-05_03-41-04.mp4,12,0,0,0.0,0.0,0.0,3.731924057006836,0,
2026-07-07_04-58-09.mp4,12,0,0,0.0,0.0,0.0,1.3644914627075195,0,
2026-07-26_02-16-54.mp4,12,0,0,0.0,0.0,0.0,5.576899528503418,0,
2026-07-07_11-57-46.mp4,12,0,0,0.0,0.0,0.0,1.3119179010391235,0,
2026-07-04_05-29-07.mp4,12,0,0,0.0,0.0,0.0,2.735508680343628,0,
2026-07-08_14-00-07.mp4,12,0,0,0.0,0.0,0.0,5.364951133728027,0,
2026-07-25_07-33-36.mp4,12,0,0,0.0,0.0,0.0,7.777512073516846,0,
2026-07-11_17-41-36.mp4,12,0,0,0.0,0.0,0.0,10.931281089782715,0,
2026-07-10_10-27-10.mp4,12,0,0,0.0,0.0,0.0,3.7051165103912354,0,
2026-07-06_09-28-42.mp4,12,0,0,0.0,0.0,0.0,6.15315580368042,0,
2026-07-20_08-55-16.mp4,12,0,0,0.0,0.0,0.0,1.2341911792755127,0,
2026-07-17_22-29-42.mp4,12,0,0,0.0,0.0,0.0,4.533792972564697,0,
2026-07-07_13-27-03.mp4,12,0,0,0.0,0.0,0.0,3.602022171020508,0,
2026-06-30_13-02-31.mp4,12,0,0,0.0,0.0,0.0,6.643811225891113,0,
2026-07-20_09-33-09.mp4,12,0,0,0.0,0.0,0.0,27.786212921142578,0,
2026-07-04_11-20-21.mp4,12,0,0,0.0,0.0,0.0,3.3675246238708496,0,
2026-07-08_06-51-41.mp4,12,0,0,0.0,0.0,0.0,7.583639621734619,0,
2026-07-10_08-16-05.mp4,12,0,0,0.0,0.0,0.0,2.3715991973876953,0,
2026-07-06_20-46-34.mp4,12,0,0,0.0,0.0,0.0,6.305514812469482,0,
2026-06-30_15-36-52.mp4,12,0,0,0.0,0.0,0.0,14.224326133728027,0,
2026-07-05_10-14-39.mp4,12,0,0,0.0,0.0,0.0,6.576286792755127,0,
2026-07-14_07-17-30.mp4,12,2,0,0.13325139836722044,0.13021216966357269,0.0,3.4607841968536377,0,
2026-07-07_23-53-05.mp4,12,0,0,0.0,0.0,0.0,0.29267770051956177,0,
2026-07-22_07-35-07.mp4,12,0,0,0.0,0.0,0.0,1.031801462173462,0,
2026-07-23_16-24-17.mp4,12,0,0,0.0,0.0,0.0,7.32778787612915,0,
2026-07-18_04-54-56.mp4,12,0,0,0.0,0.0,0.0,4.582873821258545,0,
2026-07-22_22-42-52.mp4,12,2,2,0.22695343826990697,0.2261328120862092,0.0,9.5398588180542,0,
2026-07-06_02-55-46.mp4,12,0,0,0.0,0.0,0.0,9.029932975769043,0,
